MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21.6,29.2,0,ENE,44,N,E,11,26,69,64,1012.9,1010.5,25.8,27.6,No,No
23.7,27.9,0.2,NNE,39,NE,NE,11,20,74,66,1018.5,1015.6,25.8,26.9,No,No
15.9,24,0,NA,0,WNW,SE,17,15,72,56,1021.4,1020,18.6,22.1,No,Yes
18.8,25.5,0,E,39,ESE,E,9,22,61,57,1021.4,1019.9,23.2,24.1,No,No
11.1,18.7,0,SSW,26,WNW,W,13,6,73,62,1015.4,1013.7,13.3,18.3,No,Yes
10.6,20.4,0,W,28,WNW,WNW,20,6,85,58,1019.7,1014.7,12.2,18.5,No,No
19.3,25.2,0,SSW,46,E,E,17,24,64,57,1015.6,1014.4,22.2,23.9,No,No
9.4,18.5,0,NNW,35,NNW,NNW,7,24,58,43,1012.6,1007.4,12.8,17.4,No,No
10.4,18.9,3.4,ESE,52,W,SSE,19,28,90,64,1027.6,1026.7,12.5,18.2,Yes,Yes
19.9,25.8,4.2,E,20,WNW,E,15,17,86,72,1010.9,1007.2,21.5,24.9,Yes,Yes
9.9,18.1,0,W,70,WSW,W,31,39,42,35,1013.4,1011.5,13.5,16.8,No,No
18.4,23.4,0,ESE,39,SE,E,11,13,68,60,1017.2,1015.8,20.5,22.4,No,Yes
18.9,24.7,1.2,E,31,SSW,E,6,19,84,53,1020.6,1016.7,19.6,24,Yes,No
14.7,20,15.6,NA,0,S,S,19,20,93,80,1021.3,1018.6,16.8,19.3,Yes,Yes
19.7,27.9,1,NNE,31,WNW,W,2,9,58,43,1013.8,1011.5,24.5,26.3,No,Yes
21.7,26.8,0,NE,43,W,E,6,9,82,67,1018,1016.2,23.8,25.6,No,No
20.6,26.8,0,NA,0,WNW,SE,4,15,86,62,1011.4,1009.7,22.1,24.9,No,No
16.4,25.4,0,ENE,39,ESE,E,9,28,67,63,1018.8,1014.8,21,23.8,No,No
9.6,18.1,0,W,61,NW,W,30,33,45,33,1007,1007.4,12.7,17.9,No,No
14.3,24.7,0,ENE,31,WNW,ENE,13,24,63,62,1016,1009.5,18.5,23.3,No,No
16,23.3,0,WNW,24,SSW,E,13,15,74,70,1026.9,1023.1,20.5,21.2,No,No
20.8,27.5,31.6,S,41,SSW,ESE,22,24,79,59,1006.8,1005.7,22.4,25.8,Yes,No
12.4,22.3,1,W,30,W,WNW,11,9,85,54,1017.2,1014.9,14.5,19.9,No,No
11.2,19.4,13.8,WNW,22,W,0,15,0,93,65,1019.4,1016.4,12.9,17.5,Yes,No
11.1,17.8,2.6,WNW,24,WNW,ENE,13,9,82,78,1031.3,1028.4,13.3,17.4,Yes,No
11.4,24.9,0.2,NW,20,0,NE,0,6,71,58,1021.7,1019.1,18,23,No,Yes
21,24.3,1.6,SSW,54,S,S,17,28,82,71,1013.7,1013.9,22.4,22.7,Yes,No
12.7,19.6,0,NA,0,E,ENE,13,20,70,82,1029.8,1027.7,18.3,16.5,No,Yes
15.7,26,0,W,57,WSW,ESE,22,26,25,27,1009.1,1007.8,19.6,23.2,No,No
7.8,17.8,0,NA,0,W,S,22,17,68,56,1029.7,1026.9,8.9,16.9,No,No
27.6,35.6,0,SSE,67,W,S,2,41,56,77,1012.7,1016.1,28.7,22.8,No,No
8.3,18.4,0,NA,0,W,SSE,15,4,84,59,1029.2,1025.7,9.8,17.7,No,No
19.9,23.7,1.6,SSE,20,E,E,17,13,86,89,1024.6,1021.3,21,21,Yes,No
9.6,16,2.6,NA,0,W,S,22,20,83,70,1023.9,1022.5,10.3,15.3,Yes,Yes
9.4,17.7,0,W,24,WNW,N,15,13,85,56,1020.8,1015,10.2,17.3,No,No
10.3,17.2,0.2,W,54,NW,WSW,13,22,65,49,1008.9,1008.3,13,16.9,No,No
10.8,19.9,3.2,W,65,WNW,W,24,35,48,32,1011.6,1007.8,13.5,19.4,Yes,No
20.3,22.1,0,S,54,SE,SE,13,24,65,56,1015.6,1017.3,20.8,20.7,No,No
8,19.2,0,S,43,W,S,26,17,76,52,1013.5,1012.2,9.6,16.1,No,Yes
22.3,26,13,NA,0,S,S,17,33,60,59,1006.7,1008.6,25.6,25.5,Yes,No
20.4,24.4,9.6,S,56,SSE,S,22,30,76,78,1014.7,1013.3,22.9,22.9,Yes,Yes
12.2,19.6,0,WSW,57,WSW,WSW,24,28,50,33,1011.9,1010.4,14.7,18.6,No,No
21.9,26.8,0,NNE,44,NE,NE,11,19,80,66,1020.8,1018.4,22.8,25.6,No,No
17.2,21.1,48.8,NE,54,WSW,ENE,9,35,95,81,1021.1,1018.3,17.6,20.5,Yes,Yes
19,26.3,4,W,78,SSW,W,4,48,80,32,996.7,996.9,21.5,22.3,Yes,No
11.1,19.1,1,NA,0,W,SSE,19,15,85,60,1027,1024.3,12.3,18.6,No,No
12.1,23.3,0,NA,0,W,E,19,15,84,53,1028.5,1025.5,14.5,21.6,No,Yes
11.2,20.7,0,S,43,W,S,20,20,59,41,1023.8,1022.9,13.9,19.3,No,No
15.9,21.4,5,NA,0,SE,SE,22,24,51,61,1027.2,1026.1,19.3,19.5,Yes,Yes
22.3,31.9,25.6,WSW,63,SE,E,4,19,82,57,1012.6,1010.7,23.9,29.8,Yes,Yes
16.4,21.9,0,ENE,39,NE,NE,19,24,73,68,1020.2,1015.5,19.2,21.5,No,No
20.8,31.3,0.8,SSE,76,W,WNW,20,15,88,56,1006.3,1001.4,21.1,28.7,No,Yes
9.3,16.9,2.4,NA,0,W,E,13,9,86,49,1035.7,1032.5,11.2,16.6,Yes,Yes
14.7,25,0,WNW,43,W,WSW,28,15,38,22,1011.7,1008.7,16.9,24.5,No,No
18.9,32.1,0,E,26,W,E,9,22,71,58,1018.9,1017,23.3,28.3,No,No
13.1,25.7,0,NNW,52,NNW,NW,30,30,66,44,1009.1,1001,19.3,25.1,No,Yes
16.5,23.3,25.6,NA,0,SSE,SE,19,22,88,66,1014.7,1013.9,19.4,23.1,Yes,Yes
11.5,20.4,0,NA,0,0,0,0,0,45,33,1018.6,1017.1,15.1,18.9,No,No
20.2,24.7,0.2,E,31,E,E,20,20,60,54,1023.2,1021,22.4,23.5,No,No
21.7,27.2,0,NE,52,NNE,NE,22,28,55,57,1017.1,1013.9,26.2,26.3,No,No
8.2,18.1,0,W,30,WNW,SSE,20,19,63,61,1030.5,1028.8,12.4,17,No,No
21.7,25.9,0.2,NA,0,NE,ENE,11,22,72,63,1014,1009.6,23.4,24.5,No,No
8.6,18.4,2.2,SSE,46,W,SE,22,17,71,73,1028.4,1027.3,10.4,16.9,Yes,Yes
20.2,21.4,5.4,NA,0,NE,SSE,11,20,87,83,1014.1,1016.7,20.2,18.5,Yes,Yes
9.4,19.6,0,W,28,W,WSW,20,7,78,41,1025,1021.5,11.5,19.2,No,No
14.6,26,0,NNE,56,ENE,NE,11,26,59,67,1020.6,1013.7,19.9,20.9,No,No
16.6,23.8,0,NA,0,W,E,6,26,65,65,1011.1,1007.2,20.8,23.4,No,No
8.8,16.9,2.4,NA,0,W,S,13,20,85,59,1028,1025.3,12,15.8,Yes,No
10,21.2,0,ENE,26,W,ENE,20,19,55,54,1030.4,1027.1,14.1,19,No,No
20.3,29.4,0.6,NE,37,N,ENE,4,20,85,59,1017,1014.8,22.4,26.4,No,No
11.4,18.3,0,W,56,SW,WSW,15,19,44,30,1017.8,1018.6,13.5,17.5,No,No
12,24.4,0.2,W,94,N,W,9,48,40,40,1005.8,1004.2,19.6,18.9,No,No
9.7,17.2,4.2,NA,0,W,SSW,7,17,95,67,1016.7,1015.1,10.8,15.1,Yes,Yes
6.6,14.6,9,SSW,48,WNW,SSW,19,28,58,78,1025.6,1027.2,10.4,11.8,Yes,No
6.8,16.1,0,NA,0,W,S,26,20,58,50,1024.7,1022.2,9.1,15.5,No,No
17.7,24.9,0,SSE,70,SSW,S,26,33,75,51,1010,1012.5,21.8,23,No,Yes
14,22.6,0,SSE,28,WNW,SE,15,13,66,59,1023,1020.9,17.2,20.5,No,No
6.7,15.6,0,NA,0,NW,WNW,19,24,62,38,1016.2,1011.8,10.5,13.5,No,No
21.5,27,3.4,ENE,39,NE,E,11,28,66,64,1015.1,1011.3,25.1,25.6,Yes,No
9.8,15.3,0.2,SSW,54,W,S,20,22,66,60,1025.7,1024.9,11.2,15.2,No,No
12.7,18.2,0,ESE,44,SE,SE,20,19,56,49,1038,1036.7,15.7,17.5,No,No
11.4,17.5,0,NA,0,W,S,20,26,65,65,1023.3,1022.3,12.4,16.6,No,Yes
7.1,16.9,0,NA,0,NNW,W,17,20,57,33,1018.1,1015.1,11.1,15.8,No,No
19.9,34.2,0,NE,43,ESE,NNE,7,26,54,46,1015.9,1011.6,25,29.3,No,No
15.5,19,0.2,NA,0,S,SSE,22,31,59,62,1015,1015.9,17.5,17.8,No,No
12.6,24.2,0,W,39,WSW,NE,24,13,48,39,0,0,16.4,23.2,No,Yes
18.3,25.5,2.4,NNE,43,NNE,ENE,17,17,53,69,1020.4,1018,23.5,22.2,Yes,No
9.9,22.1,0,W,24,WNW,NE,19,4,72,37,1023.1,1020.9,12.5,21.7,No,No
20.1,24.6,0,ENE,52,NNE,NE,15,24,64,64,1012.8,1010.4,23.6,23.5,No,Yes
15.6,20.2,1.6,NA,0,W,WNW,31,22,29,26,1007.1,1006.8,15.8,19.5,Yes,No
19.2,24.5,1.4,ESE,30,SE,ESE,17,19,68,66,1011.2,1011.5,22.3,23.2,Yes,No
15.8,27.2,0,NW,52,W,WSW,7,4,59,82,1016.6,1015.1,21.4,19.3,No,Yes
20.7,25.7,0,S,56,SSW,S,20,26,74,61,1015.3,1015.3,21.8,24.4,No,No
21.7,45.8,0,S,78,E,E,13,15,62,14,1002.9,997.9,28.9,44.7,No,No
11.6,21.1,5.4,NA,0,W,ENE,7,11,56,56,1008.2,1007.6,16.2,17,Yes,No
16.2,24,0.2,E,30,WNW,ENE,9,20,83,48,1030.3,1027.5,19,23,No,No
10.6,16,70.8,SW,78,SW,SSW,28,26,79,52,1011.7,1013.4,11.6,15.1,Yes,No
13.2,19.1,0,SSW,26,WNW,SSW,9,13,81,67,1024.3,1021.8,14.6,17.4,No,Yes
19.8,37.2,0,S,67,ENE,S,13,9,0,23,1009.5,1004.9,26.2,34.9,No,No
13.6,18.8,26,ESE,37,SSW,SSE,7,15,93,81,1023.8,1021.9,14.1,16.7,Yes,Yes
18.7,25.6,0,NA,0,ENE,ENE,11,30,61,58,1017.3,1015,23.4,23.8,No,No
18,27,0,ESE,41,W,SE,20,28,33,44,1016,1015.8,21.1,24.4,No,No
12.5,20.5,61.4,NA,0,W,SSW,22,15,80,67,1014.2,1012,13.5,17.4,Yes,No
14.7,21.6,2,NA,0,WNW,ENE,15,7,87,60,1021.8,1018.2,16.9,20,Yes,No
19.7,25,1,SSW,43,SSW,SSW,24,26,78,70,1016.1,1015.7,20.8,22.5,No,No
8.1,19.3,0,NA,0,W,ENE,17,7,86,56,1032.7,1028.9,10,17.6,No,No
22.3,33.3,0,SSE,48,WNW,SE,9,20,46,37,1006.4,1006.6,24.8,28.4,No,Yes
18.1,26.1,2.8,NNW,44,N,N,19,20,86,55,1013.6,1009.6,19.4,25.4,Yes,No
6.7,18.8,0.2,W,31,W,N,22,4,66,33,1028.4,1025.4,8.8,18.6,No,No
8.6,20.6,0,NNE,33,W,E,13,20,66,41,1017.7,1012.9,11.8,18.8,No,No
19.3,25.3,2.4,SE,56,S,SSE,20,37,63,45,1012,1014.8,22.5,23.3,Yes,No
18.7,24,0,SSW,65,SSW,SSW,24,31,48,35,1013,1015,19.2,23.2,No,No
7.3,15.1,0.6,W,54,W,S,28,17,49,31,1018.1,1018.1,8.4,14.3,No,No
19.2,22.8,0,SSE,61,S,S,22,35,66,59,1015.1,1017,21,19.4,No,No
12,23.5,0,NA,0,WNW,NE,15,17,73,50,1026.5,1024,14,23,No,No
16.7,27.7,0.2,NA,0,WSW,E,19,31,34,46,1001.2,996.4,22.1,23.7,No,No
10.4,18.5,1.4,W,26,W,SSE,19,13,80,63,1035,1032.5,12.8,17.3,Yes,No
9.5,22.4,0,NA,0,WNW,E,15,20,50,47,1022.6,1019.4,15.2,18.4,No,No
20.2,25.4,0,ENE,37,ENE,ENE,17,24,63,54,1009.7,1009.6,22.3,24.3,No,No
11.6,20.1,2.4,W,43,W,ESE,28,19,36,39,1019.2,1017.5,14.9,17.1,Yes,No
18.8,26.3,4.6,ESE,37,WNW,SE,11,11,70,75,1024.8,1024.5,21.7,22.2,Yes,Yes
19.4,27,0.2,SE,35,WNW,ESE,11,22,69,55,1020.1,1019.2,22.4,27,No,Yes
8.3,20.3,0.2,W,35,W,ESE,19,6,87,44,1032.3,1030.7,10.1,18.9,No,No
11.3,23.3,0,WNW,39,NW,NNW,15,20,38,28,1016.9,1011.9,16.2,22.8,No,No
11.9,23.2,0,W,37,WNW,WNW,9,17,54,29,1017.9,1013.4,14.5,23,No,No
20.6,28.4,0.8,E,28,WNW,E,9,17,71,65,1015.9,1011.5,22.6,26.4,No,No
20.6,27.6,0.2,SW,31,SW,SE,2,9,86,93,1012.1,1010.4,22.2,22.5,No,Yes
21.8,24.8,0,SE,31,E,NNE,13,2,73,82,1015.4,1015.8,22.6,22.6,No,Yes
18.4,24.7,46,NA,0,ESE,ESE,28,30,93,73,1021.1,1021,20.5,23.9,Yes,Yes
8,19.9,0,NA,0,W,WNW,9,11,66,37,1021.1,1019.2,10.2,19.5,No,No
18.7,24.1,0,SE,44,ESE,ESE,19,19,65,47,1026.1,1023.7,19.8,23.6,No,No
14,21.3,0,NNE,39,WNW,NE,11,24,56,44,1032.1,1027.6,17.6,20.5,No,No
20.3,29,0,NE,52,ESE,NE,9,20,59,53,1014.6,1012.8,26.3,27.5,No,No
21.1,28.1,0,ENE,41,ENE,ENE,9,28,64,58,1019.2,1016.6,25.3,27.3,No,No
20.3,26.8,0,E,31,W,E,9,20,67,57,1022.1,1020.5,22.4,26.2,No,No
13.7,22.1,5.4,NA,0,W,ENE,11,7,97,64,1022.4,1018.1,14.1,20.1,Yes,No
18.6,26.3,6.2,NA,0,W,S,15,15,75,80,999,1000.3,21.7,22.3,Yes,Yes
7.1,19.4,0,NW,41,WNW,E,20,13,56,37,1024.4,1019.8,9.7,17.3,No,No
16.4,23.5,0,NA,0,WNW,E,9,17,85,49,1025.4,1023.2,17.9,23,No,No
16.6,33.8,0,SSE,56,WNW,S,22,33,44,57,1007.8,1008.5,22.8,24.6,No,No
7.9,18.1,0,SW,33,W,S,22,7,62,34,1036.2,1034.9,9.4,17.6,No,No
8.9,18.3,0,W,31,W,SSE,22,17,69,64,1026.9,1023.3,9.9,15.7,No,No
15.6,28.8,0,NNE,43,W,NE,9,20,40,32,1009.8,1006,23.4,27.3,No,No
16.2,24.7,0.2,ENE,35,NE,ENE,19,17,72,62,1014.7,1010.7,20.5,23.6,No,No
13.9,22.2,0,NNE,39,W,E,13,24,57,45,1020.4,1016.9,17.6,21.2,No,No
6.8,16.3,0,NA,0,WNW,E,11,15,77,59,1019.8,1017,9.1,15.7,No,No
9.4,21,4.2,W,31,W,ESE,20,15,65,38,1024.6,1021.5,11.9,18.7,Yes,No
13.4,26.1,0,W,24,W,ESE,20,13,59,36,1017.6,1014.9,17.6,24,No,No
9.2,15.5,1.8,SSE,31,W,SE,17,7,78,71,1029,1026.8,10.8,14.7,Yes,No
6.5,18.1,0,W,24,W,ENE,17,13,72,42,1026.6,1022.6,9.2,16.5,No,No
14,21.3,3.2,ENE,28,WNW,NE,11,17,86,67,1024.9,1021.7,15.8,20.1,Yes,No
17,23.9,0,NA,0,W,NW,26,19,47,59,1006.1,1005.9,23.3,18.9,No,Yes
14.8,23.3,0,NA,0,WNW,E,11,22,62,46,1021.9,1020,19.5,22.9,No,No
10.8,22.2,0,NA,0,W,WSW,19,17,65,44,1018.7,1015.3,14.5,21.7,No,No
18.5,32.5,0,S,44,W,SSE,11,24,64,55,1010.2,1007.9,23.5,25.8,No,No
21.6,27.8,0,NA,0,E,ENE,11,19,73,54,1017.7,1017.3,22.9,26.4,No,Yes
11.5,20.5,2.6,N,26,W,ENE,15,17,83,70,1031.5,1028.2,13.8,19.3,Yes,No
13.5,19.2,0,SSE,43,W,SE,19,11,73,53,1030.7,1028.6,14.2,17.5,No,No
10.2,20.4,0.2,SW,50,WSW,SW,28,19,47,32,1013,1011,14.5,17.9,No,No
6.9,18.9,0,W,28,W,SSE,19,15,71,65,1033.3,1030.2,9.3,17.1,No,No
22.4,37.8,0,W,74,NNW,W,28,35,31,14,999.8,1000,32.4,36,No,No
14,22.1,0,ENE,28,W,ENE,13,13,93,59,1027.2,1022.7,14.3,21.4,No,No
15.4,24.5,0.2,S,41,WNW,SSE,15,26,76,69,1014.7,1012.5,18.5,21.4,No,No
12.9,22.9,0.2,N,39,NW,N,15,26,74,62,1011.6,1008,17.2,21.3,No,No
12.7,20.6,30.6,SE,48,W,SSE,28,24,89,47,1019.1,1017.9,13,20.1,Yes,Yes
19.8,26.1,5.4,NA,0,S,SE,17,17,69,55,1021.4,1021.2,23,25.9,Yes,No
23.6,29.1,0,SSE,50,ENE,S,7,22,56,79,1014.8,1017.2,27.1,21.5,No,Yes
20.8,29.7,0,NA,0,E,NNE,7,24,67,49,1014.6,1011.2,25.5,29.1,No,No
17,21.2,0,SSE,41,SSE,ESE,13,13,78,73,1026.2,1023,17.5,18.7,No,No
9.3,19.5,0,W,22,W,E,19,9,84,54,1033.4,1030,11,17.8,No,No
10.9,20.8,0.2,W,28,W,ESE,15,17,56,49,1021.1,1017.8,17.3,19.1,No,No
18.2,24.1,0,SSW,56,SSE,SE,31,22,53,44,1012.4,1013,21.2,23.2,No,No
20.6,26.8,5.6,S,31,S,SE,17,17,85,66,1019.4,1017,21.1,25.8,Yes,No
17.7,32.2,0,SSW,72,SSW,ESE,2,13,69,39,1011.8,1006.7,23.3,31.7,No,No
16.3,19.7,93.8,ENE,96,NE,ENE,31,57,89,85,1002.5,995.9,18.8,19.7,Yes,Yes
19.8,27.2,0,NNW,44,WNW,ENE,9,20,66,55,1015.7,1013.8,23.2,26.3,No,Yes
20.2,27.9,0.2,NNE,56,NNE,NE,9,26,60,61,1008.7,999.4,24.6,26.9,No,No
16.6,20.9,11.4,SSE,50,SSE,SSE,28,26,56,54,1022.7,1023.1,19.6,18.5,Yes,No
13.9,21.5,3.8,ESE,30,WNW,ESE,7,17,60,55,1019.3,1018.1,18,20.4,Yes,No
17.1,21.7,0,ESE,31,ESE,ESE,11,20,52,49,1027.1,1026,19.4,20.3,No,No
10.2,17.6,0,NA,0,WNW,S,20,22,59,63,1022.3,1019.5,12.6,16.6,No,Yes
10.3,17.3,16.4,NA,0,0,0,0,0,75,62,1016.2,1016.9,13.9,15.5,Yes,No
12,22.8,0,W,96,N,NW,28,20,36,34,1007.2,999.9,15.8,20.3,No,No
8.2,18.3,4.2,W,70,WNW,WSW,9,39,82,40,1008.2,1005.5,10,15.5,Yes,No
11.4,19.7,0,ESE,24,WNW,E,15,17,78,60,1023.7,1021.3,15.2,18.4,No,No
15,22.7,0,SSE,41,SSW,SSE,17,22,60,42,1016.4,1014.8,19.2,20.8,No,No
16.4,24.3,0,NA,0,W,E,9,19,82,64,1025.5,1025.2,19.7,23.8,No,No
15,19.7,14.2,NA,0,ENE,E,19,24,93,77,1030,1027.4,15.3,18.9,Yes,Yes
11.1,23.9,0,NNE,50,W,NE,11,26,57,36,1023.1,1017.5,15.9,23,No,No
16.7,23.9,0.4,NNE,39,W,ENE,7,19,81,64,0,0,17.8,22.9,No,Yes
12.7,24,0,WSW,37,0,NNE,0,11,57,44,1021.2,1016.7,15.5,21.7,No,No
11.1,19.7,0,W,26,WNW,NNE,15,4,79,49,1023,1020,11.9,19.6,No,No
19.7,26.6,12,ESE,44,ESE,SE,31,24,65,50,1021.4,1021.5,22.9,25.7,Yes,No
7.4,16.9,1.6,W,57,WSW,WSW,31,31,39,31,1010.3,1008.2,11.5,15.3,Yes,No
11.7,19.3,49.4,SE,50,SE,S,22,24,71,66,1020.5,1018.5,16.1,17.4,Yes,Yes
18.6,26.1,0,NA,0,ENE,E,2,20,72,58,1022,1021.4,21.9,26,No,No
16.7,24.8,0.2,W,22,W,ESE,19,13,84,55,1019.1,1016.9,17.5,24.3,No,No
22.5,28.3,0.2,ENE,37,ESE,E,9,19,68,58,1014.5,1012.1,26.4,27.5,No,No
8.1,18.2,0,NA,0,W,W,4,6,53,32,1016.2,1014.1,10.9,18.2,No,No
19.6,28,0,W,74,ENE,E,9,9,78,57,1010.2,1007.4,22.6,26.1,No,Yes
20.2,25,77.4,NA,0,SSW,SE,19,15,95,86,1021.6,1020.8,21.1,23.8,Yes,Yes
15.8,20.8,0,SSE,69,S,S,33,22,59,74,1028.7,1029.8,19.8,17,No,No
13.8,25.5,0,NE,52,W,NE,11,24,51,40,1022.9,1018.1,17.5,20.3,No,No
12.7,20.3,0.6,W,26,S,E,11,17,58,45,1032.7,1029.2,17.5,18.5,No,No
11.7,13.9,0.4,W,26,W,NNE,13,9,88,91,1018.2,1014.2,12,13.8,No,Yes
7.4,19.9,1.4,W,33,W,ENE,24,15,57,45,1023.6,1020.3,11.3,17.7,Yes,No
14.7,18.8,1.4,NA,0,ESE,E,22,13,58,56,1029.5,1027.7,17,18.4,Yes,No
10.9,17.9,29.4,W,24,W,ENE,15,7,89,74,1029.1,1026.6,13.1,16,Yes,No
14.8,23.5,0,W,26,WNW,ESE,13,13,66,58,1024.4,1022.6,17.5,22.6,No,No
9.7,18.4,0,SSW,59,W,W,26,24,39,24,1016.6,1013.7,12.8,16.6,No,No
11.4,21.4,0,NA,0,WNW,ENE,13,17,49,49,1018.3,1012.5,17.8,20.1,No,No
8.3,16.6,7.2,NA,0,0,SSW,0,13,76,59,1024.1,1023.4,9.8,14.1,Yes,Yes
15.5,22.6,0.2,ESE,31,SSE,ESE,13,20,59,48,1019.7,1018,19.6,21.4,No,No
9.7,18.7,0,NA,0,WNW,E,11,19,60,58,1024.7,1021.8,14.4,17.7,No,No
16.4,23.3,0,NA,0,E,E,7,19,73,60,1014.5,1013.5,20.7,22.8,No,No
15.4,21.2,0,NE,41,N,NE,9,24,69,67,1029.7,1024.8,18.7,20.1,No,No
11.4,18.6,0,NA,0,W,NNE,7,7,83,78,1020.3,1014.6,14.1,17.7,No,No
19.9,30.8,0.8,W,39,W,W,19,13,75,41,1002.6,1000.4,22.5,29.6,No,No
20.8,25,0,NA,0,ESE,ESE,9,19,64,57,1020.1,1018.7,22.5,24.1,No,No
12.8,18.8,0,WSW,33,S,ENE,6,17,74,66,1018.4,1016.3,16.4,17.9,No,Yes
6.9,13.3,0,NA,0,W,WSW,15,20,57,43,1018,1015.7,9.6,13.2,No,Yes
7.6,18.1,0,W,50,N,WNW,19,24,48,32,1013.8,1010.2,12.5,17.7,No,No
14.5,18,14.4,NE,31,SSE,SSE,6,9,90,91,1011.6,1006,15.7,15.9,Yes,Yes
9.3,22.6,0,NW,24,W,N,17,15,89,43,1029,1024.1,10.8,21.3,No,No
14.1,28.7,0,NA,0,W,N,6,22,75,34,1019,1012.4,17.8,28,No,No
11.8,19.1,3,NA,0,WNW,W,15,2,78,56,1003.2,1002.4,13,18.7,Yes,Yes
16.1,21.8,0,ENE,46,NNE,ENE,13,31,60,64,1024,1019.4,20.4,21,No,No
18.3,25.5,28.6,S,48,SSE,SSW,15,24,67,54,1021.8,1021.8,20.7,24.3,Yes,Yes
15.9,26.1,0,NA,0,0,0,0,0,71,63,1018.2,1012.5,19.3,23.5,No,No
9.3,20.7,0,WSW,31,W,SW,20,13,70,33,1019.4,1015.8,10.5,20.2,No,No
20.8,24.3,0,SSW,43,SSE,SSW,7,11,72,68,1012,1011.2,23.1,24,No,No
18.5,26.3,0,SSW,44,SSW,ESE,15,24,62,51,1013.5,1012.7,22.6,25.5,No,No
22.7,30.4,0,NNE,35,ESE,E,4,17,78,65,1013.9,1010.4,26,28.1,No,No
10,19.3,0.2,SW,41,W,S,22,19,65,50,1020.3,1019.5,12.3,17.9,No,No
12.4,22.9,0,W,24,W,ENE,13,13,75,60,1021.3,1018.4,15.4,21.6,No,No
15.6,22.8,20.2,ENE,28,N,E,4,6,92,66,1013.2,1011.8,17.4,21.9,Yes,Yes
22,27,9.4,E,44,ENE,E,22,20,82,67,1014.4,1014.3,24,26.6,Yes,Yes
19.8,27.5,0.4,NA,0,NE,NNW,4,17,81,58,1011.1,1006.9,21.4,27,No,Yes
21.6,28.1,0,NNE,46,N,ENE,17,22,55,52,1019.8,1017.2,25.4,27.3,No,No
15.7,24.3,0,E,24,SE,E,2,17,62,60,1028.9,1025.8,21.2,22.3,No,No
15.7,20.9,61.4,SSW,31,SE,SE,17,9,93,89,1028.2,1027.8,16.6,17.7,Yes,Yes
11.8,22.1,0,NA,0,W,E,7,19,64,42,1025.5,1023.4,16.6,20.3,No,No
10.9,16,0.2,NA,0,W,NNE,15,11,95,87,1028,1024.6,11.7,15.5,No,Yes
23.2,35.4,0,NA,0,W,E,7,20,61,46,1015.4,1011.7,26.7,32.5,No,No
8.9,19.1,0,W,33,W,W,20,7,64,36,1025,1024,10.1,18.3,No,No
13.1,15.7,1.6,NA,0,ESE,ESE,28,20,76,88,1024.9,1020.8,15.6,14.2,Yes,Yes
15.4,21.1,0,NA,0,NNE,W,7,28,59,41,1012.2,1011.3,18.7,18.1,No,Yes
14.5,20.4,0.8,NNW,48,N,NW,17,26,65,38,1009.3,1005.4,16.5,19.8,No,No
9.3,19.2,0,W,30,W,ESE,20,7,78,53,1028.5,1024.6,11,18.7,No,No
14.5,22.4,0,ENE,24,WNW,ENE,13,17,63,54,1023.9,1021.4,18.2,20.8,No,No
19.7,26.2,0.4,ENE,33,E,E,15,19,75,62,1013.9,1012.5,23.7,25.1,No,No
16.6,26.1,9.8,E,37,WNW,E,9,24,70,60,1018.5,1016.9,21.6,24.6,Yes,No
12.2,17.5,0,NA,0,W,ENE,17,11,86,69,1036.1,1031.8,13.6,16.6,No,No
18.4,24.6,10,SSE,46,ESE,ESE,9,28,69,69,1012.3,1012.3,22.5,21.8,Yes,No
19.8,22.8,3,SSE,43,SE,SSE,15,24,74,60,1017.7,1019.9,21.8,22.3,Yes,No
5.8,17.3,0,SSW,35,W,SSW,22,19,65,38,1025.9,1024.7,8.1,16.6,No,Yes
8.3,20.3,0,W,41,W,WSW,24,19,49,31,1022.5,1020.2,12.4,19.8,No,No
5.5,17.6,0,W,28,W,ESE,20,15,60,45,1034.1,1032.2,8.4,16.5,No,No
8.4,16.2,0,S,39,WNW,S,17,20,66,45,1022.5,1021.6,11.5,16.1,No,No
19.3,29.8,0,N,56,ESE,NE,6,6,52,46,1009.1,1004,25.4,29.2,No,No
17.4,24.7,0,NA,0,SSE,SE,22,19,68,52,1034.3,1032.9,20.5,22.8,No,Yes
24.5,31.9,0,SSE,59,S,SSE,2,33,67,59,1000.5,998,28.1,28.1,No,No
12.4,22.1,0,NA,0,WNW,W,35,39,40,34,1005,1005.5,19.5,20.2,No,No
11.1,14.2,12,SW,69,SSW,SSW,33,31,72,69,1011.1,1011.1,12.3,13.9,Yes,Yes
10.5,17.9,1,W,30,WNW,E,13,15,90,69,1025.1,1021.3,11.9,16.7,No,No
11.7,20.1,0,W,46,NNW,WSW,17,22,64,46,1005.2,1002.9,14,18.5,No,No
21,35.4,0,SSW,69,NNE,NW,11,26,56,36,1004.1,1001.4,26.6,32.4,No,No
7.2,16.1,0,W,46,W,S,28,28,45,36,1024.6,1026.8,9.6,15,No,No
